place_standardized_id,place_standardized,country_code,place_standardized_cc,authority_file_uri,latitude,longitude,region,n
2001,Hästevik,SE,Hästevik SE,http://sws.geonames.org/2707290/,57.71636,11.72162,C,0
2002,Hastings,GB,Hastings GB,http://sws.geonames.org/2647356/,50.85519,0.57292,E,0
2003,Hattem,NL,Hattem NL,http://sws.geonames.org/2754768/,52.475,6.06389,A,0
2004,Hattingen,DE,Hattingen DE,http://sws.geonames.org/2909230/,51.39894,7.18557,D,0
2005,Hausen,DE,Hausen DE,http://sws.geonames.org/2908896/,48.85953,12.0063,D,0
2006,Hauwert,NL,Hauwert NL,http://sws.geonames.org/2754755/,52.70833,5.1,A,0
2008,Havelberg,DE,Havelberg DE,http://sws.geonames.org/2908644/,52.83088,12.07552,B,0
2009,Havelte,NL,Havelte NL,http://sws.geonames.org/2754752/,52.76941,6.24015,A,0
2010,Havixbeck,DE,Havixbeck DE,http://sws.geonames.org/2908597/,51.98333,7.41667,B,0
2011,Havnbjerg,DK,Havnbjerg DK,http://sws.geonames.org/2620638/,55.04111,9.7954,C,0
2012,Hazebrouck,FR,Hazebrouck FR,http://sws.geonames.org/3013619/,50.72374,2.53729,A,0
2013,Hazerswoude,NL,Hazerswoude NL,http://sws.geonames.org/2754724/,52.09667,4.58611,A,1.0986122886681098
2014,Hazerswoude-Dorp,NL,Hazerswoude-Dorp NL,http://sws.geonames.org/2754724/,52.09667,4.58611,A,0
2015,Hee,NL,Hee NL,http://sws.geonames.org/2754714/,53.37503,5.2555,A,0
2016,Heeg,NL,Heeg NL,http://sws.geonames.org/2754712/,52.9686,5.61075,A,0
2017,Heek,NL,Heek NL,http://sws.geonames.org/2754708/,50.87583,5.8625,A,0.6931471805599453
2018,Heel,NL,Heel NL,http://sws.geonames.org/2754706/,51.17917,5.89444,A,0
2019,Heelsum,NL,Heelsum NL,http://sws.geonames.org/2754703/,51.98417,5.75833,A,0
2020,Heemse,NL,Heemse NL,http://sws.geonames.org/2754700/,52.56851,6.60161,A,0
2021,Heemskerk,NL,Heemskerk NL,http://sws.geonames.org/2754697/,52.51108,4.67165,A,0
2022,Heemstede,NL,Heemstede NL,http://sws.geonames.org/2754692/,52.34992,4.62301,A,0.6931471805599453
2023,Heenvliet,NL,Heenvliet NL,http://sws.geonames.org/2754687/,51.86583,4.24306,A,0
2024,Heepen,DE,Heepen DE,http://sws.geonames.org/2908322/,52.03238,8.60513,B,1.0986122886681098
2025,Heer,NL,Heer NL,http://sws.geonames.org/2754682/,50.83836,5.72989,A,0
2026,Heerde,NL,Heerde NL,http://sws.geonames.org/2754681/,52.38723,6.04016,A,1.0986122886681098
2027,Heerdt,DE,Heerdt DE,http://sws.geonames.org/2908312/,51.23075,6.72329,D,0
2028,Heerendonk,NL,Heerendonk NL,http://sws.geonames.org/2754675/,51.5,5.52083,A,0
2029,Heerenveen,NL,Heerenveen NL,http://sws.geonames.org/2754669/,52.95929,5.91854,A,0
2030,Heerewaarden,NL,Heerewaarden NL,http://sws.geonames.org/2754662/,51.81769,5.393,A,0
2031,Heerjansdam,NL,Heerjansdam NL,http://sws.geonames.org/2754656/,51.83583,4.56389,A,1.3862943611198906
2032,Heerle,NL,Heerle NL,http://sws.geonames.org/2754653/,51.51917,4.35972,A,1.3862943611198906
2033,Heerlen,NL,Heerlen NL,http://sws.geonames.org/2754652/,50.88365,5.98154,A,0
2034,Heers,NL,Heers NL,http://sws.geonames.org/2754647/,51.39417,5.4,A,0
2035,Hees,NL,Hees NL,http://sws.geonames.org/2754641/,52.74917,6.36667,A,1.0986122886681098
2036,Heesch,NL,Heesch NL,http://sws.geonames.org/2754635/,51.73362,5.52672,A,0
2037,Heeselt,NL,Heeselt NL,http://sws.geonames.org/2754632/,51.81333,5.34722,A,1.791759469228055
2038,Heesselt,NL,Heesselt NL,http://sws.geonames.org/2754632/,51.81333,5.34722,A,0
2039,Heessen,DE,Heessen DE,http://sws.geonames.org/2908268/,52.23211,9.09642,B,1.0986122886681098
2040,Heeswijk,NL,Heeswijk NL,http://sws.geonames.org/2754628/,51.73667,5.85417,A,0
2041,Heeten,NL,Heeten NL,http://sws.geonames.org/2754621/,52.33167,6.27917,A,0
2042,Heetveld,NL,Heetveld NL,http://sws.geonames.org/2754620/,52.66333,6.01111,A,0
2043,Heicop,NL,Heicop NL,http://sws.geonames.org/2754602/,51.95,5.1,A,0
2044,Heide,DE,Heide DE,http://sws.geonames.org/2908032/,54.19579,9.0988,B,3.970291913552122
2045,Heidelberg,DE,Heidelberg DE,http://sws.geonames.org/2907911/,49.40768,8.69079,D,2.833213344056216
2046,Heidelsheim,DE,Heidelsheim DE,http://sws.geonames.org/2907897/,49.10146,8.64335,D,0
2047,Heidenheim an der Brenz,DE,Heidenheim an der Brenz DE,http://sws.geonames.org/2907851/,48.67798,10.15162,D,0
2048,Heienoord,NL,Heienoord NL,http://sws.geonames.org/2754507/,51.82602,4.47659,A,0
2049,Heijbeek,NL,Heijbeek NL,http://sws.geonames.org/6544745/,51.48464,4.48483,A,0
2050,Heijen,NL,Heijen NL,http://sws.geonames.org/2754556/,51.675,5.98056,A,0
2051,Heijningen,NL,Heijningen NL,http://sws.geonames.org/2754553/,51.65583,4.40833,A,0
2052,Heilbronn,DE,Heilbronn DE,http://sws.geonames.org/2907669/,49.13995,9.22054,D,0
2053,Heilenbach,DE,Heilenbach DE,http://sws.geonames.org/2907665/,50.06667,6.46667,F,0
2054,Heiligeland,DE,Heiligeland DE,http://sws.geonames.org/2907650/,53.75539,10.83886,B,0
2055,Heiligenbeil,RU,Heiligenbeil RU,http://sws.geonames.org/2609901/,54.46427,19.93801,B,0
2056,Heiligenhafen,DE,Heiligenhafen DE,http://sws.geonames.org/2907589/,54.36964,10.98022,B,0
2057,Heiligenrode,DE,Heiligenrode DE,http://sws.geonames.org/2907555/,52.98079,8.70942,B,0.6931471805599453
2058,Heille,NL,Heille NL,http://sws.geonames.org/2754517/,51.26667,3.41389,A,0
2059,Heiloo,NL,Heiloo NL,http://sws.geonames.org/2754516/,52.60252,4.68815,A,0
2060,Heinkensand,NL,Heinkensand NL,http://sws.geonames.org/2754503/,51.4725,3.81111,A,0
2061,Heinkenszand,NL,Heinkenszand NL,http://sws.geonames.org/2754503/,51.4725,3.81111,A,0
2062,Heino,NL,Heino NL,http://sws.geonames.org/2754502/,52.43661,6.23282,A,0
2063,Heinsberg,DE,Heinsberg DE,http://sws.geonames.org/2907201/,51.06358,6.0998,A,0
2064,Hekelingen,NL,Hekelingen NL,http://sws.geonames.org/2754491/,51.82583,4.34444,A,0.6931471805599453
2065,Helberhausen,DE,Helberhausen DE,http://sws.geonames.org/2907026/,51.00064,8.13778,D,0
2066,Helden,NL,Helden NL,http://sws.geonames.org/2754482/,51.31917,6,A,0
2067,Heldergem,BE,Heldergem BE,http://sws.geonames.org/2796128/,50.87799,3.95789,A,0
2068,Helford,GB,Helford GB,http://sws.geonames.org/2647176/,50.0922,-5.13433,E,0
2069,Helgoland,DE,Helgoland DE,http://sws.geonames.org/3208547/,54.18143,7.8863,B,1.3862943611198906
2070,Hellebecq,BE,Hellebecq BE,http://sws.geonames.org/2796121/,50.66426,3.88839,F,1.791759469228055
2071,Hellendoorn,NL,Hellendoorn NL,http://sws.geonames.org/2754457/,52.38833,6.45139,A,0
2072,Hellevloetsluis,NL,Hellevloetsluis NL,http://sws.geonames.org/2754454/,51.83333,4.13333,A,2.6390573296152584
2073,Hellevoetsluis,NL,Hellevoetsluis NL,http://sws.geonames.org/2754454/,51.83333,4.13333,A,1.3862943611198906
2075,Helling,NL,Helling NL,http://sws.geonames.org/2754452/,51.53,6.08333,A,0.6931471805599453
2076,Hellouw,NL,Hellouw NL,http://sws.geonames.org/2754450/,51.82667,5.17639,A,0
2077,Hellum,NL,Hellum NL,http://sws.geonames.org/2754449/,53.23833,6.83889,A,0
2078,Helmern,DE,Helmern DE,http://sws.geonames.org/2906732/,51.56915,8.76658,D,0
2079,Helmershausen,DE,Helmershausen DE,http://sws.geonames.org/2906726/,50.56325,10.23763,D,1.0986122886681098
2080,Helmond,NL,Helmond NL,http://sws.geonames.org/2754447/,51.48167,5.66111,A,0
2082,Helmstedt,De,Helmstedt De,http://sws.geonames.org/2906676/,52.2279,11.00985,B,0.6931471805599453
2083,Helpman,NL,Helpman NL,http://sws.geonames.org/2754444/,53.19794,6.57978,A,0
2084,Helsen,DE,Helsen DE,http://sws.geonames.org/2906648/,51.39074,9.00733,D,0
2085,Helsingborg,SE,Helsingborg SE,http://sws.geonames.org/2706767/,56.04673,12.69437,C,0
2086,Helsingør,DK,Helsingør DK,http://sws.geonames.org/2620473/,56.03606,12.6136,C,0.6931471805599453
2087,Helsinki,FI,Helsinki FI,http://sws.geonames.org/658225/,60.16952,24.93545,C,0
2088,Helvoirt,NL,Helvoirt NL,http://sws.geonames.org/2754440/,51.63167,5.23056,A,0.6931471805599453
2089,Hem,NL,Hem NL,http://sws.geonames.org/2754434/,52.66083,5.18333,A,0
2090,Hemelum,NL,Hemelum NL,http://sws.geonames.org/2754428/,52.88084,5.45626,A,0
2091,Hemmen,NL,Hemmen NL,http://sws.geonames.org/2754420/,51.93417,5.70139,A,0
2092,Hempens,NL,Hempens NL,http://sws.geonames.org/2754419/,53.17821,5.83812,A,0
2093,Hendrik-Ido-Ambacht,NL,Hendrik-Ido-Ambacht NL,http://sws.geonames.org/2754408/,51.84417,4.63889,A,0.6931471805599453
2094,Hengelo,NL,Hengelo NL,http://sws.geonames.org/2754395/,52.05083,6.30972,A,3.1780538303479458
2095,Hengstdijk,NL,Hengstdijk NL,http://sws.geonames.org/2754385/,51.34333,3.99444,A,0
2096,Hennstedt,DE,Hennstedt DE,http://sws.geonames.org/2906316/,54.28333,9.16667,B,0
2097,Hensbroek,NL,Hensbroek NL,http://sws.geonames.org/2754375/,52.65833,4.88472,A,0.6931471805599453
2098,Heppert,NL,Heppert NL,http://sws.geonames.org/2754367/,51.85,5.58333,A,0
2099,Herbergen,DE,Herbergen DE,http://sws.geonames.org/2906234/,50.87416,13.86139,D,0
2100,Herborn,DE,Herborn DE,http://sws.geonames.org/2906199/,50.68135,8.30369,D,0
2101,Hereford,GB,Hereford GB,http://sws.geonames.org/2647074/,52.05684,-2.71482,E,1.6094379124341003
2102,Herentals,BE,Herentals BE,http://sws.geonames.org/2796009/,51.17655,4.83248,A,1.3862943611198906
2103,Herenthout,BE,Herenthout BE,http://sws.geonames.org/2796005/,51.1401,4.75572,A,0
2104,Herford,DE,Herford DE,http://sws.geonames.org/2906121/,52.11457,8.67343,B,0
2105,Herfte,NL,Herfte NL,http://sws.geonames.org/2754360/,52.50833,6.15694,A,3.1354942159291497
2106,Herkenbosch,NL,Herkenbosch NL,http://sws.geonames.org/2754352/,51.15333,6.06389,A,0
2107,Herm,GB,Herm GB,http://sws.geonames.org/6692242/,49.46963,-2.45289,F,0.6931471805599453
2108,Herne,DE,Herne DE,http://sws.geonames.org/2905891/,51.5388,7.22572,B,2.302585092994046
2109,Hernen,NL,Hernen NL,http://sws.geonames.org/2754342/,51.83417,5.68056,A,0
2110,Herpen,NL,Herpen NL,http://sws.geonames.org/2754339/,51.77167,5.64167,A,0
2111,Herrlisheim,FR,Herrlisheim FR,http://sws.geonames.org/3013387/,48.73049,7.90535,D,0.6931471805599453
2112,Herrschaft Schmalkalden,DE,Herrschaft Schmalkalden DE,https://www.wikidata.org/wiki/Q16065159,50.72136,10.44386,D,1.6094379124341003
2113,Hersel,NL,Hersel NL,http://sws.geonames.org/2754336/,51.4375,5.67083,A,0.6931471805599453
2114,Herselt,BE,Herselt BE,http://sws.geonames.org/2795933/,51.05159,4.88231,A,0
2115,Hersfeld,DE,Hersfeld DE,http://sws.geonames.org/2953439/,50.87197,9.70891,D,0
2116,Herstal,BE,Herstal BE,http://sws.geonames.org/2795930/,50.66415,5.62346,F,0
2117,Herste,DE,Herste DE,http://sws.geonames.org/2905571/,51.71182,9.0929,D,0
2118,Herstelle,DE,Herstelle DE,http://sws.geonames.org/2905570/,51.64189,9.41786,D,0
2119,Hert,NL,Hert NL,http://sws.geonames.org/2754332/,51.34417,6.09444,A,0
2120,Herten,NL,Herten NL,http://sws.geonames.org/2754331/,51.18083,5.9625,A,0
2121,Hertogdom Gelre,NL,Hertogdom Gelre NL,https://www.wikidata.org/wiki/Q152420,51.98,5.91111,A,3.5263605246161616
2122,Herve,BE,Herve BE,http://sws.geonames.org/2795912/,50.64083,5.79353,F,0.6931471805599453
2123,Herveld,NL,Herveld NL,http://sws.geonames.org/2754322/,51.90583,5.75417,A,0
2124,Herven,NL,Herven NL,http://sws.geonames.org/2754321/,51.70562,5.31253,A,1.3862943611198906
2125,Herwen,NL,Herwen NL,http://sws.geonames.org/2754320/,51.885,6.1,A,0
2126,Herwijnen,NL,Herwijnen NL,http://sws.geonames.org/2754318/,51.82667,5.12917,A,0
2127,Herxen,NL,Herxen NL,http://sws.geonames.org/2754316/,52.43,6.13472,A,0.6931471805599453
2128,Herzberg am Harz,DE,Herzberg am Harz DE,http://sws.geonames.org/2905496/,51.65546,10.33938,D,0
2129,Herzfeld,DE,Herzfeld DE,http://sws.geonames.org/3207740/,50.13333,6.21667,F,1.3862943611198906
2130,Herzogtum Preußen,--,Herzogtum Preußen --,https://www.wikidata.org/wiki/Q153091,55.733333333333,20.483333333333,B,0
2131,Hesselingen,NL,Hesselingen NL,http://sws.geonames.org/2754313/,52.68333,6.21667,A,0
2132,Hessen,DE,Hessen DE,http://sws.geonames.org/2905330/,50.55,9,D,0.6931471805599453
2133,Hessen-Darmstadt,DE,Hessen-Darmstadt DE,https://www.wikidata.org/wiki/Q693551,49.87167,8.65027,D,0
2134,Hessen-Homburg,DE,Hessen-Homburg DE,https://www.wikidata.org/wiki/Q694269,50.22683,8.61816,D,0
2135,Hessen-Kassel (landgraafschap),DE,Hessen-Kassel (landgraafschap) DE,https://www.wikidata.org/wiki/Q168651,51.31667,9.5,D,0
2136,Hessen-Kassel (Landgrafschaft),DE,Hessen-Kassel (Landgrafschaft) DE,https://www.wikidata.org/wiki/Q168651,51.31667,9.5,D,0
2137,Hessen-Kassel,DE,Hessen-Kassel DE,https://www.wikidata.org/wiki/Q168651,51.31667,9.5,D,0
2138,Hessen-Marburg (Landgrafschaft),DE,Hessen-Marburg (Landgrafschaft) DE,https://www.wikidata.org/wiki/Q673837,50.81,8.7708333333333,D,0
2139,Hessen-Marburg,DE,Hessen-Marburg DE,https://www.wikidata.org/wiki/Q673837,50.81,8.7708333333333,D,0
2140,Hessen-Rheinfels,DE,Hessen-Rheinfels DE,https://www.wikidata.org/wiki/Q451519,50.14878,7.7072,D,0
2141,Hessen-Rotenburg,DE,Hessen-Rotenburg DE,https://www.wikidata.org/wiki/Q463845,50.99556,9.72838,D,0
2142,Het Hogeland,NL,Het Hogeland NL,https://www.wikidata.org/wiki/Q2483061,53.3925,6.55833,A,0
2143,Het Loo,NL,Het Loo NL,http://sws.geonames.org/2754242/,52.36917,6.575,A,0
2144,Heteren,NL,Heteren NL,http://sws.geonames.org/2754287/,51.95667,5.75556,A,0
2145,Heukelum,NL,Heukelum NL,http://sws.geonames.org/2754150/,51.8725,5.07361,A,0
2146,Heumen,NL,Heumen NL,http://sws.geonames.org/2754147/,51.765,5.84444,A,0
2147,Heure,NL,Heure NL,http://sws.geonames.org/2754141/,52.1225,6.50417,A,0
2148,Heusden,NL,Heusden NL,http://sws.geonames.org/2754135/,51.73417,5.13889,A,0
2149,Heuven,NL,Heuven NL,http://sws.geonames.org/2754119/,51.92583,6.31389,A,4.174387269895637
2150,Heveringen,NL,Heveringen NL,http://sws.geonames.org/2754115/,51.90357,4.08888,A,1.0986122886681098
2151,Heverlee,BE,Heverlee BE,http://sws.geonames.org/2795783/,50.86426,4.69597,A,0
2152,Heveskes,NL,Heveskes NL,http://sws.geonames.org/2754114/,53.30917,6.96528,A,0
2153,Hichtum,NL,Hichtum NL,http://sws.geonames.org/2754105/,53.08129,5.52552,A,1.0986122886681098
2154,Hidra,NO,Hidra NO,http://sws.geonames.org/3152715/,58.2247,6.57872,C,0
2155,Hien,NL,Hien NL,http://sws.geonames.org/2754099/,51.90833,5.66667,A,0
2156,Hierden,NL,Hierden NL,http://sws.geonames.org/2754097/,52.35833,5.67778,A,1.3862943611198906
2157,Hijken,NL,Hijken NL,http://sws.geonames.org/2754092/,52.895,6.49722,A,6.045005314036012
2158,Hilaard,NL,Hilaard NL,http://sws.geonames.org/2754088/,53.16468,5.71135,A,0.6931471805599453
2159,Hildburghausen,DE,Hildburghausen DE,http://sws.geonames.org/2904804/,50.42553,10.73184,D,0
2160,Hildesheim (prinsbisdom),DE,Hildesheim (prinsbisdom) DE,https://www.wikidata.org/wiki/Q1622364,52.15077,9.95112,B,0
2161,Hildesheim,DE,Hildesheim DE,http://sws.geonames.org/2904789/,52.15077,9.95112,B,0
2162,Hille,DE,Hille DE,http://sws.geonames.org/2904725/,52.33333,8.75,B,0
2163,Hillegersberg,NL,Hillegersberg NL,http://sws.geonames.org/2754074/,51.95003,4.48722,A,0
2164,Hillegom,NL,Hillegom NL,http://sws.geonames.org/2754073/,52.29083,4.58333,A,0
2165,Hilleshagen,NL,Hilleshagen NL,http://sws.geonames.org/2754068/,50.79833,5.95139,A,0
2166,Hilter,DE,Hilter DE,http://sws.geonames.org/2904607/,52.13573,8.14715,B,0
2167,Hilvarenbeek,NL,Hilvarenbeek NL,http://sws.geonames.org/2754066/,51.48583,5.1375,A,0
2168,Hilversum,NL,Hilversum NL,http://sws.geonames.org/2754064/,52.22333,5.17639,A,0
2169,Hindeloopen,NL,Hindeloopen NL,http://sws.geonames.org/2754059/,52.94212,5.40081,A,0
2170,Hindelopen,NL,Hindelopen NL,http://sws.geonames.org/2754059/,52.94212,5.40081,A,0
2171,Hinderdam,NL,Hinderdam NL,http://sws.geonames.org/2754056/,52.2825,5.05972,A,0.6931471805599453
2172,Hingen,NL,Hingen NL,http://sws.geonames.org/2754054/,51.105,5.89861,A,0
2173,Hinterpommern,PL,Hinterpommern PL,https://www.wikidata.org/wiki/Q262269,54.17565,15.58342,B,0
2174,Hirschburg,DE,Hirschburg DE,http://sws.geonames.org/2903688/,54.23785,12.32108,B,0
2175,Hisingen,SE,Hisingen SE,http://sws.geonames.org/2706344/,57.76667,11.88333,C,0
2176,Hitsberg,NL,Hitsberg NL,http://sws.geonames.org/2754046/,51.02631,5.78542,A,0
2177,Hitterö,NO,Hitterö NO,http://sws.geonames.org/3152715/,58.2247,6.57872,C,0
2178,Hitzacker,DE,Hitzacker DE,http://sws.geonames.org/2903470/,53.15254,11.04418,B,0
2179,Hitzum,NL,Hitzum NL,http://sws.geonames.org/2754044/,53.16576,5.51754,A,0
2180,Hjerting,DK,Hjerting DK,http://sws.geonames.org/2620222/,55.5261,8.35802,C,0.6931471805599453
2181,Hobbach,DE,Hobbach DE,http://sws.geonames.org/2903427/,49.85377,9.27782,D,3.1780538303479458
2183,Hobro,DK,Hobro DK,http://sws.geonames.org/2620167/,56.64306,9.79029,C,0.6931471805599453
2184,Hoch-Elten,DE,Hoch-Elten DE,http://sws.geonames.org/3205866/,51.86559,6.17366,A,0
2185,Hochemmerich,DE,Hochemmerich DE,http://sws.geonames.org/2903262/,51.40936,6.718,D,0
2186,Hochkirch,DE,Hochkirch DE,http://sws.geonames.org/2903125/,51.14898,14.57063,D,0
2187,Hochstift Minden,DE,Hochstift Minden DE,https://www.wikidata.org/wiki/Q650645,52.3156,8.85361,B,1.0986122886681098
2188,Hoedekenskerke,NL,Hoedekenskerke NL,http://sws.geonames.org/2754035/,51.425,3.9125,A,0
2189,Hoef,NL,Hoef NL,http://sws.geonames.org/2754033/,52.25417,5.54861,A,0
2190,Hoegaarden,BE,Hoegaarden BE,http://sws.geonames.org/2795703/,50.7756,4.88952,A,0
2191,Hoei,BE,Hoei BE,http://sws.geonames.org/2795113/,50.51894,5.23284,F,2.1972245773362196
2192,Hoek,NL,Hoek NL,http://sws.geonames.org/2754029/,51.31,3.77778,A,0
2193,Hoeksmeer,NL,Hoeksmeer NL,http://sws.geonames.org/2754011/,53.2975,6.78333,A,0
2194,Hoensbroek,NL,Hoensbroek NL,http://sws.geonames.org/2753996/,50.92387,5.92528,A,0
2195,Hoevelaken,NL,Hoevelaken NL,http://sws.geonames.org/2753987/,52.175,5.45833,A,0
2196,Hoeven,NL,Hoeven NL,http://sws.geonames.org/2753982/,51.57917,4.58333,A,0
2197,Hofgeismar,DE,Hofgeismar DE,http://sws.geonames.org/2902559/,51.49607,9.385,D,0.6931471805599453
2198,Hofwegen,NL,Hofwegen NL,http://sws.geonames.org/2753957/,51.87003,4.78334,A,0
2199,Hoge Zwaluwe,NL,Hoge Zwaluwe NL,http://sws.geonames.org/2753700/,51.6875,4.74444,A,1.3862943611198906
2200,Hogeland (provincie Groningen),NL,Hogeland (provincie Groningen) NL,https://www.wikidata.org/wiki/Q2483061,53.3925,6.55833,A,0
2201,Hogen,SE,Hogen SE,http://sws.geonames.org/3332838/,58.30556,11.56667,C,0
2202,Hogendijk,NL,Hogendijk NL,http://sws.geonames.org/2753938/,51.6,4.23333,A,1.0986122886681098
2203,Hohenhameln,DE,Hohenhameln DE,http://sws.geonames.org/2901731/,52.25755,10.06416,B,1.0986122886681098
2204,Hohenkirchen,DE,Hohenkirchen DE,http://sws.geonames.org/2901654/,53.6626,7.9174,B,1.791759469228055
2205,Hohenlohe,DE,Hohenlohe DE,http://sws.geonames.org/2901615/,51.69184,12.52158,D,0
2206,Hohenlohekreis,DE,Hohenlohekreis DE,http://sws.geonames.org/3220748/,49.25778,9.59806,D,0
2207,Hojer,DK,Hojer DK,http://sws.geonames.org/2619951/,54.96344,8.69853,C,0
2208,Højer,DK,Højer DK,http://sws.geonames.org/2619951/,54.96344,8.69853,C,0.6931471805599453
2209,Holbæk,DK,Holbæk DK,http://sws.geonames.org/2620147/,55.71354,11.7169,C,0
2210,Holland (graafschap),NL,Holland (graafschap) NL,https://www.wikidata.org/wiki/Q762943,52.16325,4.536778,A,1.3862943611198906
2211,Hollenberg,NL,Hollenberg NL,http://sws.geonames.org/2753894/,51.93833,6.60417,A,0
2212,Hollum,NL,Hollum NL,http://sws.geonames.org/2753887/,53.4394,5.63805,A,0
2213,Holmestrand,NO,Holmestrand NO,http://sws.geonames.org/3152132/,59.48761,10.31761,C,0
2214,Holsen,DE,Holsen DE,http://sws.geonames.org/2900282/,52.28197,8.69473,B,0
2215,Holst,NL,Holst NL,http://sws.geonames.org/2753879/,51.13583,6.04167,A,1.0986122886681098
2216,Holstebro,DK,Holstebro DK,http://sws.geonames.org/2620046/,56.36009,8.61607,C,0
2217,Holstein,DE,Holstein DE,https://www.wikidata.org/wiki/Q111224,54.1667,9.66667,B,0
2218,Holsund,NO,Holsund NO,http://sws.geonames.org/9712929/,60.23761,5.60066,C,0
2219,Holt,NL,Holt NL,http://sws.geonames.org/2753877/,52.52333,6.33611,A,0
2220,Holte,NL,Holte NL,http://sws.geonames.org/2753875/,53.0575,7.04861,A,0
2221,Holten,NL,Holten NL,http://sws.geonames.org/2753874/,52.28083,6.42222,A,1.0986122886681098
2222,Holtenau,DE,Holtenau DE,http://sws.geonames.org/2900218/,54.37294,10.14763,B,0
2223,Holtland,NL,Holtland NL,http://sws.geonames.org/2753859/,52.8425,6.34722,A,0.6931471805599453
2224,Holwerd,NL,Holwerd NL,http://sws.geonames.org/2753852/,53.36815,5.90073,A,1.3862943611198906
2225,Holwierde,NL,Holwierde NL,http://sws.geonames.org/2753846/,53.35833,6.87361,A,0
2226,Holysloot,NL,Holysloot NL,http://sws.geonames.org/2753843/,52.41333,5.025,A,0
2227,Holzminden,DE,Holzminden DE,http://sws.geonames.org/2899601/,51.82798,9.4455,B,0
2228,Homberg,De,Homberg De,http://sws.geonames.org/2899479/,50.73108,8.99644,D,0
2229,Hombressen,DE,Hombressen DE,http://sws.geonames.org/2899462/,51.49442,9.45614,D,0
2230,Homburg (graafschap),DE,Homburg (graafschap) DE,https://www.wikidata.org/wiki/Q1934754,50.912,7.52978,D,0.6931471805599453
2231,Homburg,DE,Homburg DE,http://sws.geonames.org/2899449/,49.32637,7.33867,D,0
2232,Hommert,NL,Hommert NL,http://sws.geonames.org/2753835/,50.93583,5.91528,A,0
2233,Hommerts,NL,Hommerts NL,http://sws.geonames.org/2753834/,52.98026,5.64963,A,0
2234,Hondschoote,FR,Hondschoote FR,http://sws.geonames.org/3013174/,50.978,2.58372,A,0
2235,Honfleur,FR,Honfleur FR,http://sws.geonames.org/3013173/,49.41985,0.23294,F,0
2236,Hönsberget,FI,Hönsberget FI,http://sws.geonames.org/10096436/,60.40922,26.54405,C,0
2237,Honselersdijk,NL,Honselersdijk NL,http://sws.geonames.org/2753806/,52.00665,4.22441,A,0
2238,Honswijk,NL,Honswijk NL,http://sws.geonames.org/2753805/,51.97167,5.17917,A,0
2239,Honthem,NL,Honthem NL,http://sws.geonames.org/2753802/,50.81417,5.79861,A,0.6931471805599453
2240,Hoogblokland,NL,Hoogblokland NL,http://sws.geonames.org/2753789/,51.875,4.97639,A,0
2241,Hooge,DE,Hooge DE,http://sws.geonames.org/3208549/,54.57,8.54806,C,0
2242,Hooge Zwaluwe,NL,Hooge Zwaluwe NL,http://sws.geonames.org/2753700/,51.6875,4.74444,A,0
2243,Hoogeberg,NL,Hoogeberg NL,http://sws.geonames.org/2753775/,53.04362,4.8172,A,0.6931471805599453
